operation_id,source,is_real_corpus,quality_label,composite_quality_score,generating_element_rank_score,hybrid_score
mc_borderline_0038,monte_carlo_borderline_operation,False,acceptable,0.8020053616891103,-1.2972268492427335e-07,0.8603633839252098
mc_random_perm_0134,monte_carlo_random_permutation,False,acceptable,0.8020053616891103,-3.2834151567273784e-07,0.858592454604749
mc_borderline_0027,monte_carlo_borderline_operation,False,acceptable,0.7951489847875546,-2.947446527225008e-07,0.8540925478169166
mc_borderline_0004,monte_carlo_borderline_operation,False,acceptable,0.788292607885999,-5.171273449694481e-07,0.8473102708327189
mc_random_perm_0150,monte_carlo_random_permutation,False,acceptable,0.788292607885999,-5.978125638283786e-07,0.8465908636180726
mc_random_perm_0015,monte_carlo_random_permutation,False,acceptable,0.7705691307046668,-1.244397431511762e-07,0.8384051261106366
mc_borderline_0032,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-1.4080181278632085e-07,0.8382592382874573
mc_borderline_0005,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-1.4203336362121106e-07,0.83824825750847
mc_random_perm_0251,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-1.639513915446977e-07,0.8367248598910395
mc_random_perm_0189,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-1.9902584237929186e-07,0.8364121283481742
mc_random_perm_0241,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-2.1944483945785113e-07,0.8362300680647433
mc_borderline_0063,monte_carlo_borderline_operation,False,acceptable,0.7686720283557771,-2.2127944053070406e-07,0.8362137103567706
mc_borderline_0012,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-3.5519122865369895e-07,0.8350197233060528
mc_random_perm_0204,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-3.814003125704109e-07,0.8347860373307825
mc_borderline_0081,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-4.390927149457149e-07,0.8342716391412993
mc_borderline_0070,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-1.0026508680881317e-07,0.8338212088496659
mc_borderline_0112,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-1.091936331976437e-07,0.8337415999599675
mc_random_perm_0101,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-1.1517485347374146e-07,0.8336882700802217
mc_random_perm_0237,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-1.526386588211573e-07,0.833354234525306
mc_borderline_0053,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-5.651071686243746e-07,0.8331480664670445
mc_borderline_0015,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-1.8799090496522943e-07,0.8330390260981656
mc_random_perm_0083,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-5.80709746272702e-07,0.8330089504420028
mc_random_perm_0075,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-6.446419403805909e-07,0.8324389168926136
mc_random_perm_0224,monte_carlo_random_permutation,False,acceptable,0.7618156514542213,-1.379081016223858e-07,0.8321576037793843
mc_borderline_0062,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-2.2096417799631144e-07,0.8314170574760014
mc_borderline_0003,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-2.524060975879686e-07,0.831136714383221
mc_random_perm_0092,monte_carlo_random_permutation,False,acceptable,0.7618156514542214,-2.545069116253827e-07,0.831117983061716
mc_random_perm_0200,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-1.4863296989372683e-07,0.8285904863005544
mc_random_perm_0229,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-2.0291886956985954e-07,0.8281064612407867
mc_borderline_0031,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-6.021881810955464e-07,0.8280179801467884
mc_borderline_0000,monte_carlo_borderline_operation,False,acceptable,0.7549592745526656,-2.063797616740161e-07,0.8267476315189127
mc_random_perm_0031,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-3.2474342422227464e-07,0.8256922749865339
mc_random_perm_0016,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-3.292047457634834e-07,0.8256524968592759
mc_random_perm_0121,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-3.470710194260147e-07,0.8254931972210839
mc_random_perm_0178,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-3.974898761865645e-07,0.8250436515692194
mc_borderline_0094,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-4.4169281397471e-07,0.8246495284224636
mc_borderline_0087,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-4.790546458496609e-07,0.824316402085529
mc_borderline_0050,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-5.402388026029446e-07,0.8237708706435517
mc_random_perm_0157,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-6.55972760940344e-07,0.8227389611341646
mc_random_perm_0071,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-7.230360389485061e-07,0.8221410101498428
mc_borderline_0026,monte_carlo_borderline_operation,False,acceptable,0.7499999999999999,-4.0335206100744297e-07,0.8215198908489916
mc_random_perm_0110,monte_carlo_random_permutation,False,acceptable,0.7549592745526656,-1.0248169946816709e-06,0.8194502645601591
