operation_id,source,is_real_corpus,quality_label,composite_quality_score,generating_element_rank_score,hybrid_score
mc_random_perm_0134,monte_carlo_random_permutation,False,acceptable,0.8020053616891103,-2.114484287462345e-09,0.8614014383311677
mc_borderline_0038,monte_carlo_borderline_operation,False,acceptable,0.8020053616891103,-8.97762190745204e-07,0.8604191375450501
mc_borderline_0027,monte_carlo_borderline_operation,False,acceptable,0.7951489847875546,-2.5191071113752142e-06,0.8538414651855191
mc_random_perm_0150,monte_carlo_random_permutation,False,acceptable,0.788292607885999,-8.97762190745204e-07,0.8508202098828722
mc_borderline_0004,monte_carlo_borderline_operation,False,acceptable,0.788292607885999,-3.925202662731102e-06,0.8474998673708395
mc_random_perm_0015,monte_carlo_random_permutation,False,acceptable,0.7705691307046668,-8.97762190745204e-07,0.8384137758559397
mc_borderline_0005,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-8.97762190745204e-07,0.8384137758559397
mc_random_perm_0241,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-2.114484287462345e-09,0.8380681049978345
mc_random_perm_0189,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-1.635392955028733e-07,0.8378910624867975
mc_random_perm_0075,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-5.813269107245309e-07,0.8374328543097391
mc_random_perm_0083,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-8.97762190745204e-07,0.8370858042117169
mc_random_perm_0251,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-1.0150789571525238e-06,0.8369571371576554
mc_random_perm_0204,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-2.5191071113752142e-06,0.8353075956832747
mc_borderline_0015,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-2.114484287462345e-09,0.8345966128109683
mc_borderline_0012,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-3.7541768268863374e-06,0.8339530341255224
mc_borderline_0081,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-3.7541768268863374e-06,0.8339530341255224
mc_borderline_0032,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-5.132750845632105e-06,0.833769056001358
mc_random_perm_0237,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-8.97762190745204e-07,0.8336143120248507
mc_random_perm_0101,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-8.97762190745204e-07,0.8336143120248507
mc_borderline_0003,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-2.114484287462345e-09,0.8332686411667456
mc_random_perm_0092,monte_carlo_random_permutation,False,acceptable,0.7618156514542214,-2.114484287462345e-09,0.8332686411667456
mc_random_perm_0224,monte_carlo_random_permutation,False,acceptable,0.7618156514542213,-5.813269107245309e-07,0.83263339047865
mc_borderline_0063,monte_carlo_borderline_operation,False,acceptable,0.7686720283557771,-5.132750845632105e-06,0.832441084357135
mc_borderline_0053,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-5.408269242920617e-06,0.83213890981206
mc_borderline_0062,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-1.134803972655509e-06,0.8320263650275572
mc_random_perm_0229,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-2.114484287462345e-09,0.8297971489798794
mc_borderline_0070,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-5.132750845632105e-06,0.8289695921702689
mc_borderline_0112,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-5.132750845632105e-06,0.8289695921702689
mc_borderline_0031,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-3.925202662731102e-06,0.8289659978685952
mc_random_perm_0200,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-8.97762190745204e-07,0.8288148481937617
mc_random_perm_0110,monte_carlo_random_permutation,False,acceptable,0.7549592745526656,-5.813269107245309e-07,0.8278339266475612
mc_random_perm_0071,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-8.97762190745204e-07,0.8274868765495389
mc_random_perm_0178,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-8.97762190745204e-07,0.8274868765495389
mc_random_perm_0157,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-1.134803972655509e-06,0.8272269011964684
mc_random_perm_0121,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-2.1516987143816505e-06,0.8261116228375842
mc_random_perm_0016,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-2.5191071113752142e-06,0.8257086680210968
mc_borderline_0000,monte_carlo_borderline_operation,False,acceptable,0.7549592745526656,-3.876785645194828e-06,0.8242196353562998
mc_borderline_0094,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-5.132750845632105e-06,0.8228421566949571
mc_borderline_0050,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-5.132750845632105e-06,0.8228421566949571
mc_borderline_0087,monte_carlo_borderline_operation,False,acceptable,0.7549592745526658,-5.132750845632105e-06,0.8228421566949571
mc_random_perm_0031,monte_carlo_random_permutation,False,acceptable,0.7549592745526658,-5.132750845632105e-06,0.8228421566949571
mc_borderline_0026,monte_carlo_borderline_operation,False,acceptable,0.7499999999999999,-5.132750845632105e-06,0.8193706645080912
mc_random_perm_0093,monte_carlo_random_permutation,False,acceptable,0.7372357973713335,-7.498861076447462e-08,0.8159828186785264
mc_random_perm_0094,monte_carlo_random_permutation,False,acceptable,0.7372357973713335,-1.635392955028733e-07,0.8158857007976871
mc_random_perm_0056,monte_carlo_random_permutation,False,acceptable,0.7372357973713336,-2.8505245772096564e-07,0.815752431350437
mc_random_perm_0030,monte_carlo_random_permutation,False,acceptable,0.7372357973713336,-8.97762190745204e-07,0.8150804425226065
mc_random_perm_0033,monte_carlo_random_permutation,False,acceptable,0.7372357973713336,-1.134803972655509e-06,0.8148204671695358
mc_borderline_0078,monte_carlo_borderline_operation,False,acceptable,0.7372357973713336,-1.134803972655509e-06,0.8148204671695358
mc_random_perm_0096,monte_carlo_random_permutation,False,acceptable,0.7372357973713336,-1.134803972655509e-06,0.8148204671695358
mc_random_perm_0024,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-2.114484287462345e-09,0.814734771664501
mc_borderline_0021,monte_carlo_borderline_operation,False,acceptable,0.7353386950224436,-2.114484287462345e-09,0.814734771664501
mc_random_perm_0234,monte_carlo_random_permutation,False,acceptable,0.7353386950224438,-7.498861076447462e-08,0.8146548470343036
mc_random_perm_0037,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-2.8505245772096564e-07,0.814424459706214
mc_random_perm_0074,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-8.97762190745204e-07,0.8137524708783834
mc_random_perm_0188,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-1.134803972655509e-06,0.8134924955253129
mc_borderline_0044,monte_carlo_borderline_operation,False,acceptable,0.7353386950224436,-1.134803972655509e-06,0.8134924955253129
mc_random_perm_0003,monte_carlo_random_permutation,False,acceptable,0.7353386950224436,-1.134803972655509e-06,0.8134924955253129
mc_borderline_0049,monte_carlo_borderline_operation,False,acceptable,0.7372357973713335,-2.523579319018269e-06,0.8132973291046058
mc_random_perm_0248,monte_carlo_random_permutation,False,acceptable,0.7372357973713335,-3.876785645194828e-06,0.8118132013293673
mc_random_perm_0124,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-2.114484287462345e-09,0.8112632794776351
mc_random_perm_0086,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-2.114484287462345e-09,0.8112632794776351
mc_random_perm_0151,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-2.114484287462345e-09,0.8112632794776351
mc_random_perm_0249,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-5.813269107245309e-07,0.8106280287895398
mc_borderline_0088,monte_carlo_borderline_operation,False,acceptable,0.7372357973713336,-5.132750845632105e-06,0.8104357226680248
mc_borderline_0104,monte_carlo_borderline_operation,False,acceptable,0.7372357973713336,-5.132750845632105e-06,0.8104357226680248
mc_random_perm_0247,monte_carlo_random_permutation,False,acceptable,0.730379420469778,-8.97762190745204e-07,0.8102809786915175
mc_borderline_0066,monte_carlo_borderline_operation,False,acceptable,0.730379420469778,-8.97762190745204e-07,0.8102809786915175
mc_random_perm_0126,monte_carlo_random_permutation,False,acceptable,0.7303794204697779,-1.0150789571525238e-06,0.810152311637456
