operation_id,source,is_real_corpus,quality_label,composite_quality_score,generating_element_rank_score,hybrid_score
mc_borderline_0038,monte_carlo_borderline_operation,False,acceptable,0.8020053616891103,-7.160893773514276e-11,0.861403753182377
mc_random_perm_0134,monte_carlo_random_permutation,False,acceptable,0.8020053616891103,-7.160893773514276e-11,0.861403753182377
mc_borderline_0027,monte_carlo_borderline_operation,False,acceptable,0.7951489847875546,-7.160893773514276e-11,0.8566042893512882
mc_borderline_0004,monte_carlo_borderline_operation,False,acceptable,0.788292607885999,-7.160893773514276e-11,0.8518048255201993
mc_random_perm_0150,monte_carlo_random_permutation,False,acceptable,0.788292607885999,-7.160893773514276e-11,0.8518048255201993
mc_random_perm_0015,monte_carlo_random_permutation,False,acceptable,0.7705691307046668,-7.160893773514276e-11,0.8393983914932668
mc_borderline_0005,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-7.160893773514276e-11,0.8393983914932668
mc_borderline_0032,monte_carlo_borderline_operation,False,acceptable,0.7705691307046668,-7.160893773514276e-11,0.8393983914932668
mc_borderline_0053,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0241,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0083,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-7.160893773514276e-11,0.8380704198490438
mc_borderline_0012,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_borderline_0081,monte_carlo_borderline_operation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0204,monte_carlo_random_permutation,False,acceptable,0.7686720283557771,-7.160893773514276e-11,0.8380704198490438
mc_borderline_0063,monte_carlo_borderline_operation,False,acceptable,0.7686720283557771,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0251,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0189,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0075,monte_carlo_random_permutation,False,acceptable,0.768672028355777,-7.160893773514276e-11,0.8380704198490438
mc_random_perm_0237,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-7.160893773514276e-11,0.8345989276621777
mc_borderline_0015,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-7.160893773514276e-11,0.8345989276621777
mc_random_perm_0101,monte_carlo_random_permutation,False,acceptable,0.7637127538031112,-7.160893773514276e-11,0.8345989276621777
mc_borderline_0112,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-7.160893773514276e-11,0.8345989276621777
mc_borderline_0070,monte_carlo_borderline_operation,False,acceptable,0.7637127538031112,-7.160893773514276e-11,0.8345989276621777
mc_borderline_0031,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-7.160893773514276e-11,0.833270956017955
mc_borderline_0003,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-7.160893773514276e-11,0.833270956017955
mc_borderline_0062,monte_carlo_borderline_operation,False,acceptable,0.7618156514542214,-7.160893773514276e-11,0.833270956017955
mc_random_perm_0092,monte_carlo_random_permutation,False,acceptable,0.7618156514542214,-7.160893773514276e-11,0.833270956017955
mc_random_perm_0224,monte_carlo_random_permutation,False,acceptable,0.7618156514542213,-7.160893773514276e-11,0.8332709560179548
mc_random_perm_0200,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-7.160893773514276e-11,0.8297994638310888
mc_random_perm_0229,monte_carlo_random_permutation,False,acceptable,0.7568563769015555,-7.160893773514276e-11,0.8297994638310888
